"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/18707-16812","17","95.000","08-05-2025","Kiralık Daire","2 +
                          1","130 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ceylan'dan Gümüşsuyu'nda Full Deniz Manzaralı,Şömineli 2+1 Daire","İstanbul / Beyoğlu / Gümüşsuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/nuray-ceylan-emlak-18707","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/8/1/0/780e942a-7a37-46bf-9fd4-d48faaba84b8.jpg","Whatsapp","Nuray Ceylan Emlak","",""
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/daire/77474-2573","17","14.000","05-05-2025","Kiralık Daire","1 +
                          1","60 m²","28
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tuzla Sahilde 1+1 Naci Avcı Dan","İstanbul / Tuzla / Cami Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/6/7/5/4/4/a4a95975-48db-4332-aea3-a44950b902e1.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/43996-24934","36","38.000","05-05-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Koyuyeşil'den - Metro 400 Mt - Merkezi Konum - Otoparklı -Eşyalı","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/8/7/7/5/4/4/c3ddd30a-041d-49d1-8507-4c98c6c31b49.jpg","Whatsapp","Koyuyeşil Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/4355-135570","35","39.000","10-05-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bostancı Evleri'nde 135m2 Güney Cephe Balkonlu 5.Kat Kiralık 3+1","İstanbul / Ataşehir / İçerenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/8/7/2/4/4/bb8aac44-cfbe-43ee-b34d-b61a87dd9944.jpg","Whatsapp","Realty World Czm Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/150747-135","51","24.000","08-05-2025","Kiralık Daire","1 +
                          1","47 m²","4
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Şirintepe Mahallesi Site İçi 1+1 Eşyalı Kiralık Daire","İstanbul / Kağıthane / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/9/8/2/1/4/4/6c30b3e3-3312-4005-9795-822139b9ca12.jpg","Whatsapp","Safir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/137669-354","52","55.000","05-05-2025","Kiralık Daire","3 +
                          1","200 m²","9
                        Yaşında","12. Kat","","","","Green Pine Residence 200 M2 Teraslı 3+1 Dubleks","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-137669","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/1/0/9/3/4/9ede427f-99f5-43fa-a970-c140f6228c42.jpg","Whatsapp","Safir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/6/7/3/1/f790a6f3-ded3-4315-b227-db72018d7873.jpg",""
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/5630-5970","35","28.000","09-05-2025","Kiralık Daire","2 +
                          1","95 m²","3
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Maltepe Kiralık Daire Aydınevler'de Deprem Yön. Balkonlu Arakat","İstanbul / Maltepe / Aydınevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiziroglu-emlak-5630/mustafa-bey-emre-bey-5630","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/6/3/2/8/3/575a3bc3-2e73-478d-b9db-4320231a6a66.jpg","Whatsapp","Kiziroğlu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/6/5/0/0/2fff45ef-b5c4-4d1c-b629-4e97b16a9a60.jpg","Mustafa Bey
          Emre Bey"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/63848-3470","31","29.000","09-05-2025","Kiralık Daire","2 +
                          1","100 m²","40
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mecidiyeköy Gülbağ Güvenevlerde Masrafsız 2+1 Kiralık Daire ( 15 Mayısta Boşalacak )","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-63848","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/9/6/2/5/4/4/a5337822-5bda-4863-ba4d-e40676ee3948.jpg","Whatsapp","Cıty Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/3/6/0/8888f679-a3d0-4c49-bdd8-faa6ce466cf0.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/128937-82","6","39.500","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merkezi Konumda Astoria Avm Arkası Kiralık Daire","İstanbul / Şişli / Gülbahar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/2/7/5/5/4/4/1746088810066-44557284.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-mescit-kiralik/daire/94022-562","6","15.000","06-05-2025","Kiralık Daire","1 +
                          1","60 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tuzla Mescit Mahallesinde  1+1 Kiralık Daire","İstanbul / Tuzla / Mescit Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/7/5/9/3/4/4/b30c18fe-0e15-4644-b164-7911a6e7561e.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-ayvansaray-kiralik/daire/83334-411","6","16.000","09-05-2025","Kiralık Daire","1 +
                          1","27 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ayvansarayda 1+0 Full Eşyalı Faturalar Dahil Kiralık Daire","İstanbul / Fatih / Ayvansaray Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/0/7/7/7/3/4/19094188-f97a-4f9f-ae6b-d46191109abd.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-selami-ali-kiralik/daire/1890-1726","12","35.000","09-05-2025","Kiralık Daire","2 +
                          1","90 m²","40
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdarda Ulaşıma Yakın Öğrenciye Uygun Eşyalı 2+1 Kiralık Daire","İstanbul / Üsküdar / Selami Ali Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/5/9/9/5/4/4/e3516207-398b-41cd-95fb-48f1f18013b5.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/67970-4776","14","59.000","09-05-2025","Kiralık Daire","2 +
                          1","120 m²","31
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli , Rumeli Caddesinde  2,5+1  Kiralık Daire","İstanbul / Şişli / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hills-67970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/9/6/7/5/4/4/1746441637-2430182-44576949.jpeg","Whatsapp","Remax Hills","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/7/6/0/3f0885d8-aec4-495b-a3eb-81a0052933e0.jpg",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-seyitnizam-kiralik/daire/140033-77","6","17.000","04-05-2025","Kiralık Daire","2 +
                          1","75 m²","13
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aslanca Emlak,Tan Kiralık 2+1daire","İstanbul / Zeytinburnu / Seyitnizam Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/2/4/7/5/4/4/1746382820580-44574263.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/1415-1596","14","52.000","09-05-2025","Kiralık Daire","3 +
                          1","150 m²","46
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeşilköy Rene Park Arkası Deniz Manzaralı Taşınmaya Hazır Bakımlı","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/atilla-aktas-gayrimenkul-1415/atilla-aktas-1415","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/0/2/1/3/4/4/84b05225-a3c9-455d-bc35-88384d7a166d.jpg","Whatsapp","Atilla Aktaş Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/1/4/1/0/0/7d6c4727-2c08-4c25-88d4-d6d6b6d8c213.jpg","Atilla
          Aktaş"
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/146967-129","13","18.500","08-05-2025","Kiralık Daire","1 +
                          1","65 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şehremini Saray Meydanın'da 1+1 Kiralık Daire","İstanbul / Fatih / Şehremini Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/6/1/7/5/4/4/34504a45-7c01-4e0d-8f33-3d8e03c2848e.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-fevzi-cakmak-kiralik/daire/144010-214","13","19.500","08-05-2025","Kiralık Daire","3 +
                          1","135 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bağcılar Fevzi Çakmak Kiralık 3+1 Daire","İstanbul / Bağcılar / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/1/1/8/3/4/4/1746369493-782773-44381100.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/130884-380","13","25.000","10-05-2025","Kiralık Daire","3 +
                          1","110 m²","40
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beşiktaş Evlendirme Dairesine Yakın 3+1","İstanbul / Beşiktaş / Muradiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/9/1/6/3/4/4/1745585158-547618-44361931.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-agacli-kiralik/villa/20751-28851","25","47.500","08-05-2025","Kiralık Villa","5 +
                          1","240 m²","25
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kemerburgaz Göktürk Ağaçlı Köyünde Eşyalı Kiralık Villa","İstanbul / Eyüpsultan / Ağaçlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/yelkenciler-gyd-ajansi-20751/durmus-yelkenci-20751","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/5/8/9/5/4/4/52c7b1f2-8de8-48ed-a814-35a073e32d04.jpg","Whatsapp","Yelkenciler Gyd Ajansı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/5/7/0/2/0/9c580a11-b2a3-43f8-b439-51d8cff19d68.jpg","Durmuş
          Yelkenci"
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/6181-22991","25","90.000","08-05-2025","Kiralık Daire","4 +
                          1","225 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Altıntepe' De 4+1 Genç Bina Temiz 200 Net Kiralık Daire","İstanbul / Maltepe / Altıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/ulker-sarac-2806577","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/6/6/9/5/4/4/d9ddf630-e8f3-4ebe-abc2-d55b007c46fd.jpg","Whatsapp","Remax Beta","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/5/6/0/8/2/42b8cfdd-5b41-4a45-ab97-10be320bbde7.jpg","Ülker
          Saraç"
"https://www.hepsiemlak.com/istanbul-beyoglu-kocatepe-kiralik/daire/71323-485","30","16.000","09-05-2025","Kiralık Daire","1 +
                          1","55 m²","20
                        Yaşında","4. Kat","","","","Beyoğlu Taksim Meydanında 1 Dk Metro 1 Dk Doğalgazlı 1+1 Daire","İstanbul / Beyoğlu / Kocatepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/8/0/0/6/4/4/1746779761450-44600855.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/107574-278","5","24.500","09-05-2025","Kiralık Daire","1 +
                          1","70 m²","7
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul Şişli Mecidiyeköy Fulya Mahallesi Kozacık Sokak'ta Eşyalı Temiz Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/adil-emlak-107574/adil-soyler-2241594","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/3/5/9/5/4/4/1746696296498-44595336.jpg","Whatsapp","Adil Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/9/5/1/4/2/2/dd85c1a8-dd59-464e-9187-23c18f88a1c4.jpeg","Adıl
          Soyler"
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/6181-22991","25","90.000","08-05-2025","Kiralık Daire","4 +
                          1","225 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Altıntepe' De 4+1 Genç Bina Temiz 200 Net Kiralık Daire","İstanbul / Maltepe / Altıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/ulker-sarac-2806577","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/5/6/0/8/2/42b8cfdd-5b41-4a45-ab97-10be320bbde7.jpg","Whatsapp","Remax Beta","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/6/0/0/ee917f0f-79ff-47bd-aa58-bd0b5957b7d1.jpeg","Ülker
          Saraç"
"https://www.hepsiemlak.com/istanbul-beyoglu-kocatepe-kiralik/daire/71323-485","30","16.000","09-05-2025","Kiralık Daire","1 +
                          1","55 m²","20
                        Yaşında","4. Kat","","","","Beyoğlu Taksim Meydanında 1 Dk Metro 1 Dk Doğalgazlı 1+1 Daire","İstanbul / Beyoğlu / Kocatepe Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/107574-278","5","24.500","09-05-2025","Kiralık Daire","1 +
                          1","70 m²","7
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul Şişli Mecidiyeköy Fulya Mahallesi Kozacık Sokak'ta Eşyalı Temiz Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/adil-emlak-107574/adil-soyler-2241594","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/9/5/1/4/2/2/dd85c1a8-dd59-464e-9187-23c18f88a1c4.jpeg","Whatsapp","Adil Emlak","","Adıl
          Soyler"
"https://www.hepsiemlak.com/istanbul-avcilar-merkez-kiralik/daire/6680-23378","13","20.000","05-05-2025","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Müslüm Emlaktan Metrobüse 1dk Mesafede Eşyalı 2+1 Daire","İstanbul / Avcılar / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/muslum-emlak-6680","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/1/9/7/5/4/4/cf70f68b-d684-4225-bf77-6b125bf623ff.jpg","Whatsapp","Müslüm Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/6/6/0/0/d7bc7ee7-5ff0-4e29-963b-0d1bfc622653.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/16577-1375","13","17.500","08-05-2025","Kiralık Daire","1 +
                          1","90 m²","35
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Salacak`ta Çok Temiz Merkezi Kaloriferli  Bahçe Katı 1+1","İstanbul / Üsküdar / Salacak Mah.","https://www.hepsiemlak.com/emlak-ofisi/yilmaz-emlak-uskudar-16577/ali-yilmaz-16577","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/4/8/4/4/4/4/2e8597a7-4d1f-4486-a03c-961e2bb26fe8.jpg","Whatsapp","Yılmaz Emlak Üsküdar","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Ali
          Yılmaz"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/72080-138","11","25.000","09-05-2025","Kiralık Daire","4 +
                          2","140 m²","11
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şirintepe De 4+2 Kiralık140 M2 Dubleks Daire","İstanbul / Kağıthane / Şirintepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/8/8/5/4/4/1746604937432-44588278.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/13582-2817","21","25.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","34
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nişantaşı Valikonağı Caddesine Yakın 2+1 Kiralık Daire","İstanbul / Şişli / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/karizma-emlak-13582","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/9/5/1/4/4/5dd2dfbc-2470-4473-a29c-e70e38174779.jpg","Whatsapp","Karizma Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/5/3/1/0/5d432526-6a96-4a87-83c4-c1926dfc518b.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/2137-27850","15","55.000","05-05-2025","Kiralık Daire","3 +
                          1","120 m²","27
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kozyatağı Bayar 7/24 Güvenlikli Site Metroya 300 Mt 3 Oda 1salon","İstanbul / Kadıköy / Kozyatağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/5/7/7/5/4/4/80a55e4f-d3d4-429b-b421-ca70de860644.jpg","Whatsapp","Remax Yıldız","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg",""
