"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/40658-21664","49","45.000","10-05-2025","Kiralık Daire","2 +
                          1","99 m²","15
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/secil-seferoglu-4059250","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/6/0/6/4/4/1746864948-1195269-44606272.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/5/2/9/5/0/4/a9d56fdd-88e4-4a14-b023-ac804026a8a9.jpg","Remax Oluşum","Seçil
          Seferoğlu","Maslak Green Pine Residence 1. Etap Kapalı Mutfak Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/142831-144","15","20.000","10-05-2025","Kiralık Daire","3 +
                          1","145 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Piri Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/mysia-gayrimenkul-beylikduzu-142831","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/3/4/5/5/4/4/1746024906722-44554351.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/2/4/1/8db1b6d7-4bda-4867-9b72-1b1e4b88243f.jpg","Mysia Gayrimenkul Beylikdüzü","","Piri Reis Mh Gümüşlife Sitesi 3+1 Ebeveyn Banyolu Kiralık Daire(suıtable For Foreıgn Guests)"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/117718-102","42","65.000","10-05-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Suadiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/4/5/2/5/4/4/2eda9dc9-685e-4a56-a42d-fc7426273f11.jpg","","","","Kadıköy Suadiyede Eşyalı Kiralık Daire Bağdat Caddesine Çokyakın"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/139911-281","25","25.000","10-05-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-2-139911/ugur-krtls-3916461","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/5/4/3/4/4/1742214607-9939342-44345132.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/4/6/1/9/3/b2f65bda-1344-4ad0-819f-aae2fae74b89.jpg","Erkin Emlak 2","Uğur
          Krtlş","Feriköy Turanbey Sk.2+1 Teraslı 75 M2 Asansörlü"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/138823-193","28","30.000","10-05-2025","Kiralık Daire","Stüdyo","45 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/7/3/7/2/4/4/89812732-580a-4e23-879c-10f25bfca483.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","Hakan Ercan Pusula Gayrimenkul","","Kadıköy Moda'da Yeni Binada Ara Kat Tüm Ulaşım Seçeneklerine Yakın 1+0 Kiralık Stüdyo Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/33208-5842","59","140.000","10-05-2025","Kiralık Daire","4 +
                          1","226 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/diamond-proje-33208/inci-ersoy-881354","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/1/3/6/6/3/4/65b2ab30-c1da-493d-9e01-e0e069702ff5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/5/3/1/8/8/d647f341-ba26-41d1-99e5-578bc2c1c4ab.jpg","Diamond Proje","İnci
          Ersoy","Diamond Dan Maya Kemer Evleri 2.Etapta 226 M2 Muhteşem 4+1 Kiralık Sıfır Çatı Dubleksi"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/80027-1003","35","30.000","10-05-2025","Kiralık Daire","1 +
                          1","60 m²","7
                        Yaşında","1. Kat","","","","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/tiamo-emlak-insaat-dekorasyon-80027","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/3/8/3/2/7/3/1623777288-3110309-37238368.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/0/0/8/0/74e2d277-3685-4d30-bc6c-47e2372e766c.jpg","Tiamo Emlak İnşaat Dekorasyon","","Tiamo'dan Yeni Binada 1+1 60m Dubleks Ankastre Mutfaklı  Kombili"
"https://www.hepsiemlak.com/istanbul-cekmekoy-alemdag-kiralik/villa/1770-23647","34","125.000","10-05-2025","Kiralık Villa","6 +
                          1","310 m²","18
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Çekmeköy / Alemdağ Mah.","https://www.hepsiemlak.com/emlak-ofisi/atacity-emlak-1770","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/9/5/7/5/4/4/3babad3a-b7e4-45ff-ac54-f343562b3b4d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/0/0/1a28a88e-9df7-4589-bc0a-68a6ab09d9ad.jpg","Atacity Emlak","","Çekmeköy Elysium Garden Da Kiralık Villa 6+1 310 M2"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/4241-3240","22","65.000","10-05-2025","Kiralık Daire","2 +
                          1","105 m²","8
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Teşvikiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/7/4/5/4/4/4/1744354666-880571-44454717.jpeg","","","","Assa - Yeni Binada Full Eşyalı, Kombili, Lüks 2+1"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-telsiz-kiralik/daire/103274-1137","22","20.500","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Zeytinburnu / Telsiz Mah.","https://www.hepsiemlak.com/emlak-ofisi/next-house-bahcelievler-103274","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/2/3/0/1/04c26ab7-57d0-4233-9a78-36b4b1da972f.jpg","","Next House Bahçelievler","","Next House'dan, Telsiz Mah. 2+1, 90m2, 4. Kat, Fırsat Kiralık"
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/4355-135834","33","20.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","20
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","","Realty World Czm Gayrimenkul","","Finans Merkezi Yakın 80m2 Balkonlu Masrafsız Kombili Kiralık 2+1"
"https://www.hepsiemlak.com/istanbul-esenyurt-necip-fazil-kisakurek-kiralik/daire/111753-2383","18","15.000","10-05-2025","Kiralık Daire","2 +
                          1","110 m²","4
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Necip Fazıl Kısakürek Mah.","https://www.hepsiemlak.com/emlak-ofisi/sima-yapi-gayrimenkul-111753","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/7/1/1/1/28b4ec42-9868-4728-9d00-7b06feaf5041.jpg","","Sima Yapı Gayrimenkul","","Aile Binasında Bahçe Kullanımlı 2+1 Masrafsız Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/60707-450","18","35.000","10-05-2025","Kiralık Daire","3 +
                          1","135 m²","27
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","https://www.hepsiemlak.com/emlak-ofisi/gaziosmanpasa-emlak-danismanligi-60707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/6/3/2/5/4/4/5ffdc403-3850-456a-a2e2-162ecbe66a02.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/0/6/0/2f2d07db-da5d-4a78-9adb-033aad5ffdc4.jpg","Gaziosmanpaşa Emlak Danışmanlığı","","Nazlı Sokakta Kiralık 3+1 125m2 4.Arakat Daire Çift Balkonlu Full+full Eşyalı"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8662","21","45.000","10-05-2025","Kiralık Daire","2 +
                          1","150 m²","29
                        Yaşında","2. Kat","","","","İstanbul / Sarıyer / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/9/0/3/4/4/e38e9aaf-8763-411c-a0c4-e85ac0663468.jpg","","","","Tarabya Üstü Yeni Evlilere Çok Temiz Sıfır Arakat 2+1"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/11114-11661","21","28.000","10-05-2025","Kiralık Daire","1 +
                          1","53 m²","10
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-11114","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/5/1/1/0/4/4/77dd7919-3c99-4f56-8d33-6bce424ba1f6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/1/1/0/e2ecfdb9-2b1a-4dd3-ad7b-56b72094a230.jpg","Onur Emlak","","Onurdan Kanyon Avm Arkası Metro 10 Dk Full Eşyalı Recıdence 1+1"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/7374-3892","20","90.000","10-05-2025","Kiralık Daire","3 +
                          1","160 m²","50
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Teşvikiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/5/9/5/4/4/c9176f68-4d21-4a83-8f81-a62099fa2436.jpg","","","","İmajplus'dan Deniz,Şehir,Doğa Manzaralı,Aydınlık,Yenilenmiş"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/residence/24340-5141","20","60.000","10-05-2025","Kiralık Residence","1 +
                          1","90 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/9/8/7/5/4/4/9684d4c9-47ad-4b55-9487-e0049afbac59.jpg","","","","Göktürk Palms Residence Eşyalı 1+1 Daire Snowboard'dan"
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/65855-975","17","29.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Valide-i Atik Mah.","https://www.hepsiemlak.com/emlak-ofisi/ms-emlak-ofisi-65855","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/7/3/9/4/4/4/1aec5e5f-5126-4a2e-b046-5a4fe34c2851.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/8/5/6/0/f592b78e-953e-4312-bf6e-e157f57fcc38.jpg","Ms Emlak Ofisi","","Ms Emlak Nev Çarşıya Yakın 3.Kat 2+1 80m2 Çift Cepheli Kiralık"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/114218-2728","31","92.000","10-05-2025","Kiralık Daire","5 +
                          2","240 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/7/6/0/5/4/4/af01e177-30f2-4d09-9c1b-0573d2a83ab9.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/2/4/1/1/69e907fc-fb3a-418a-93f7-3deefd7aaff0.jpg","İstanbul House","","İstanbul House'dan Bahçelievler'de 5+2 Sıfır 200m2 Dublex"
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/13671-601","19","32.000","10-05-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/6/6/8/3/4/4/1746004972753-44386685.jpg","","","","Kartaltepe' Terakki Caddesi Kombili  2.Nci Kat Öncephe Daire İçi Full Yapılı 32 Bin Tl"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/124093-388","19","19.000","10-05-2025","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kartal / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/7/0/4/3/2/4/37b4e163-bb6f-4e78-9db0-b0fb86f977d3.jpeg","","","","Kartal Hürriyet Mah.Siteler Durağında 2+1"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/109138-404","18","35.000","10-05-2025","Kiralık Daire","2 +
                          1","85 m²","50
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-109138","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/2/4/6/5/4/4/916690e7-ae20-4f51-a386-9c9bfe575c5e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/1/9/0/1/d5fa2e4a-6d1b-4a48-86f8-6ea087b25f96.jpg","City Emlak","","Özel Göztepe Hastanesine Çok Yakın 2+1 Kombili Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-abbasaga-kiralik/daire/8300-1643","18","35.000","10-05-2025","Kiralık Daire","2 +
                          1","95 m²","7
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Abbasağa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/2/2/8/9/3/4/0c58e981-333e-42c0-92dc-a5d17eefdb73.jpg","","","","Nokta'dan Beşiktaş Abbasağada Harika Lokasyonda Yeni Binada Asansörlü 2+1 Kombili"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/21218-4725","29","25.000","10-05-2025","Kiralık Daire","1 +
                          1","55 m²","1
                        Yaşında","Bahçe Katı","","","","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/4/0/6/4/4/8b22b0ec-2913-4fbb-bdcf-b7c5da1e4451.jpg","","","","Bahçelievler Siyavuşpaşada 1+1 Bahçe Katı Sıfır Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/18009-3670","17","25.000","10-05-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","4. Kat","","","","İstanbul / Kağıthane / Ortabayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/1/7/4/4/4/1744635352070-44471296.jpg","","","","Kagıthane Ortabayır Metro Yanı 2+1balkonlu Kıralık Daıre"
"https://www.hepsiemlak.com/istanbul-esenyurt-talatpasa-kiralik/daire/105258-2653","14","16.000","10-05-2025","Kiralık Daire","2 +
                          1","110 m²","7
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/zmk-yapi-insaat-as-105258/ali-kalkan-2209138","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/6/0/9/5/4/4/f37cedc8-9183-4ee0-8cd1-4059733f4b76.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Zmk Yapı İnşaat A.Ş","Ali
          Kalkan","Talatpaşada Kaçmaz! 2+1 Geniş Daire Asansörlü & Balkonlu"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/42771-6358","16","27.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Mecidiyeköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/9/2/8/0/9/3/1656449361-119777-39082980.jpeg","","","","Yabancıya Öğrenciye Uygun Full Eşyalı 2+1 70 M2 Ara Kat Yeni Bina"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/53165-28563","26","49.000","10-05-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","14. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-53165/cagatay-kaya-1005581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/3/9/8/4/4/4/595ecc94-b1ec-44bc-b5bc-8a45fc25b752.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/8/5/5/0/0/1/b8672d34-c0fd-463a-a777-8c351113d1dc.jpg","Vizyon Gayrimenkul","Çağatay
          Kaya","Vizyon'dan Kazasker'de Yeni Binada Deniz Manzaralı 55m2 1+1"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/1739-6590","14","17.000","10-05-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/gulbaba-emlak-1739","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/5/1/5/4/4/09ed685d-9725-4c6e-b573-d0126a3a7a80.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/7/1/0/0/e9698e82-6a3c-4987-82b3-ff3e95ef7cdb.png","Gülbaba Emlak","","Cavuşpaşa Öner Sokakta  3+1 Kombili 5 Kat Daire"
"https://www.hepsiemlak.com/istanbul-beylikduzu-gurpinar-kiralik/daire/125563-2057","14","20.000","10-05-2025","Kiralık Daire","3 +
                          1","115 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beylikdüzü / Gürpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-star-125563","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/0/3/4/4/4/1743973122-7015429-44430352.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/5/5/2/1/a2827344-6e34-41bd-8665-a470e5f5faf2.jpg","Kw Star","","Beylikdüzü Gürpınar 3+1 Kiralık Daire"
